RESULTADOS MIOS,,,,,,
4,MAL,11,"[(0.8931983709335343, 0.15165592879056974), (0.8926926970481889, 0.15457493811845824), (0.8917249023914353, 0.16077662706375168), (0.8911255240440384, 0.16775592863559768), (0.8905261456966416, 0.17746877074241682), (0.8887190878391282, 0.18256250917911573), (0.8871519148349778, 0.1893563419580464), (0.8863126516342179, 0.19286749511957213), (0.8860727667808549, 0.1977067738771443), (0.8858328819274919, 0.20074635148048445), (0.8858328819274919, 0.20889347642660186), (0.8855929970741288, 0.21514055728912398), (0.8855929970741288, 0.22138763815164605), (0.8857762217521683, 0.22630659341812173), (0.8860738992691056, 0.22951409667730371), (0.8861316919326798, 0.23259673863649413), (0.8872603118419663, 0.23406827151775406), (0.8869957268238083, 0.23406827151775406), (0.8865479171276108, 0.23406827151775406), (0.8859856545925154, 0.23406827151775406), (0.8856455206871047, 0.23059455007314728), (0.8842345595359818, 0.22712082862854044), (0.8842168033123032, 0.22407473176717801), (0.8841990470886246, 0.22102863490581556), (0.884181290864946, 0.2179825380444531), (0.8855056643486039, 0.21693862974643752), (0.8876775205135361, 0.2152228951454167), (0.8899359643459338, 0.2120227068662648), (0.8921944081783313, 0.20882251858711287), (0.8952103972435015, 0.20562233030796095), (0.8971687316894549, 0.20495050400495574), (0.8994589865207689, 0.20562233030796095), (0.9016626536846178, 0.21019949167966887), (0.9038663208484667, 0.21339967995882078), (0.9048617362976092, 0.21201816946268126), (0.9055904328823108, 0.20290531218051955), (0.9036534845829027, 0.19312062859535262), (0.9017165362834948, 0.18261640369892165), (0.8997795879840869, 0.17348915189504668), (0.8982933461666125, 0.16894359886646315), (0.8959228932857531, 0.16896395087242172), (0.8950386822223682, 0.1689843028783803), (0.8933086097240466, 0.16706987619400068), (0.8912946224212662, 0.16349345743656202), (0.8879892587661757, 0.15880745798349424), (0.8849027216434493, 0.15475853830575986), (0.8813753306865706, 0.1507096186280255), (0.8786938011646285, 0.14793804585933729), (0.876296186447145, 0.14682846516370818), (0.8751899480819716, 0.14682846516370818), (0.8747490942478194, 0.14682846516370818), (0.8753596603870406, 0.14921539276838347), (0.8770764648914351, 0.15634905248880432), (0.8794740796089187, 0.1661902174353604), (0.8821556091308608, 0.176833695173264), (0.8847996056079879, 0.18747717291116758), (0.8868330359458939, 0.1957337230443959), (0.8868565857410445, 0.19924354106187864), (0.8869503498077407, 0.2000458538532261), (0.8867601990699784, 0.2000458538532261), (0.8870274722576157, 0.2000458538532261), (0.8872947454452529, 0.2000458538532261), (0.888465660810472, 0.20084818601608317), (0.8888855516910568, 0.20165051817894022), (0.8904037714004531, 0.2000791177153592), (0.8904037714004532, 0.19450358599424405), (0.8904037714004531, 0.18892805427312895), (0.8904037714004531, 0.1825501903891568), (0.8904037714004531, 0.1740800872445111), (0.8893054425716415, 0.16798371672630355), (0.8893054425716415, 0.1650364831089978), (0.8893054425716415, 0.1587363518774514), (0.8888855516910568, 0.14854076281189962), (0.8880459606647506, 0.1392340719699864), (0.8874861240386978, 0.13113072216510818), (0.8869262874126449, 0.12614978626370474), (0.8857933461666121, 0.12462975978851362), (0.8850802958011641, 0.12849051803350492), (0.8843700587749496, 0.13355461731553123), (0.8833800673484816, 0.13741537556052252), (0.8826083779335037, 0.13845375329256102), (0.8824097931385054, 0.13938411921262786), (0.8822112083435073, 0.13882915824651762), (0.8824295103549972, 0.1382741972804074), (0.882647812366487, 0.13687178939580963), (0.8824295103549972, 0.13507539331913038), (0.8822112083435073, 0.13327899724245115), (0.8819929063320174, 0.13148260116577193), (0.8817746043205276, 0.1296862050890927), (0.8815563023090377, 0.12873725593090102), (0.8816374719142928, 0.12873725593090102), (0.8821355283260359, 0.12896147072315262), (0.8822166979312911, 0.12854780554771467), (0.8822314143180862, 0.12813414037227674), (0.8822461307048812, 0.12716640383005187), (0.8821796774864211, 0.12515624538064046), (0.8825800836086287, 0.1229218721389775), (0.8833973765373244, 0.12236780077219053), (0.8839963674545303, 0.12077130749821707), (0.8845953583717361, 0.1194306224584584), (0.883275675773622, 0.11863935515284582), (0.8810722470283523, 0.11784808784723326), (0.8788688182830825, 0.11650740280747458), (0.8769501447677627, 0.11723132655024573), (0.8750314712524428, 0.11818430796265647), (0.8737108111381545, 0.11867731213569685), (0.8723901510238662, 0.11917031630873724), (0.8707117021083846, 0.11962168067693754), (0.8687025487422957, 0.12000383958220526), (0.8666933953762068, 0.12045520395040557), (0.8660049021244063, 0.1218595497310166), (0.8631991267204299, 0.12255809307098434), (0.8607511401176466, 0.12351107448339507), (0.8608231961727156, 0.12404776960611388), (0.8608952522277846, 0.12485280632972762), (0.8615837454795852, 0.12565784305334135), (0.8648566365242019, 0.12716868221759842), (0.8688858509063735, 0.12797371894121212), (0.8727194190025344, 0.13198636025190397), (0.8780184566974654, 0.13573065996170086), (0.8825459301471726, 0.13947495967149778), (0.8866062879562394, 0.1394057542085652), (0.8884448528289811, 0.1388690590858464), (0.8882897257804887, 0.13458806425333067), (0.8862712800502793, 0.13114152997732206), (0.8844079613685624, 0.1285464540123944), (0.8825446426868455, 0.12976488322019622), (0.8821467936038987, 0.13145080208778426), (0.8817489445209519, 0.1331969246268277), (0.8817489445209519, 0.13540679365396543), (0.880308228731157, 0.13676520437002226), (0.8780525743961348, 0.1381236150860791), (0.8751884102821365, 0.13873551487922714), (0.872324246168138, 0.13862858116626783), (0.8694600820541396, 0.1372234404087071), (0.8680366337299361, 0.13647692948579832), (0.8674281239509597, 0.13573041856288953), (0.8674281239509597, 0.13573041856288953), (0.8674281239509597, 0.13713555932045027), (0.8688430726528182, 0.13962418884038968), (0.8719387352466598, 0.14290835410356567), (0.876107102632524, 0.14770909845829056), (0.8815271496772782, 0.15250984281301544), (0.8869471967220323, 0.1574116930365567), (0.8909522950649278, 0.16038243770599409), (0.8926107227802292, 0.16274663358926816), (0.8931964457035081, 0.16503620296716734), (0.8925304889678971, 0.16732577234506651), (0.8918645322322861, 0.16876772493124054), (0.8911985754966751, 0.17105729430913968), (0.8911985754966751, 0.1724992468953137), (0.8893126189708725, 0.1764449521899228), (0.8790658116340652, 0.18039065748453184), (0.8576547980308546, 0.18792388886213346), (0.8328477859497083, 0.1954571202397351), (0.8036222577095042, 0.20299035161733672), (0.7722347259521495, 0.20219467431306884), (0.746461659669877, 0.19748932719230697), (0.7246900498867044, 0.18919645398855253), (0.7005281567573556, 0.1805985972285275), (0.6807847797870645, 0.1720007404685025), (0.6621925354003912, 0.16728254109621093), (0.6463466763496405, 0.16647401154041336), (0.6376635670661932, 0.16487086266279266), (0.6344351291656499, 0.16067821085453077), (0.6270642161369329, 0.15906918644905133), (0.6120147943496709, 0.15827456712722818), (0.5884288489818578, 0.15716908872127572), (0.5644889831542973, 0.15716908872127572), (0.5408807277679448, 0.1600635752081875), (0.521414947509766, 0.16116905361413997), (0.5109751820564274, 0.1619636729359631), (0.5106212615966801, 0.16306915134191555), (0.5109751820564273, 0.16413271874189422), (0.5149142384529117, 0.16561440676450773), (0.5312527656555179, 0.16630147546529814), (0.5583872079849248, 0.16699855923652693), (0.5857354462146764, 0.16927709281444595), (0.6127297639846807, 0.17176994085311934), (0.6451856195926673, 0.17384466826915784), (0.665242004394532, 0.176555953919888), (0.6761434018611916, 0.1837133109569554), (0.7016647338867197, 0.1963119059801106), (0.736999773979188, 0.21326765865087555), (0.7667888581752788, 0.23215069472789804), (0.7987741470336926, 0.2513912826776508), (0.830667829513551, 0.2661757841706279), (0.846178460121156, 0.2729434877634052), (0.8518753826618207, 0.27309503257274664), (0.8540715873241437, 0.276492673158646), (0.8518739163875593, 0.27889620363712353), (0.8496762454509748, 0.281299734115601), (0.8452823698520673, 0.2895515471696858), (0.8404587566852584, 0.29957909882068673), (0.835537046194078, 0.3044332712888722), (0.832813006639482, 0.2993302837014203), (0.8300889670848861, 0.2858181715011601), (0.8295611321926131, 0.26745188683271454), (0.8299056291580215, 0.24011062830686608), (0.832341462373735, 0.20164753347635309), (0.8347772955894485, 0.17049287781119388), (0.837213128805162, 0.1471926622092728), (0.8376557230949416, 0.12352595999836964), (0.8376557230949416, 0.1088342316448693), (0.8356624841690078, 0.10563082620501563), (0.8353513419628158, 0.10507614165544552), (0.8346104621887221, 0.10563082620501563), (0.8346402883529676, 0.1065519973635678), (0.8346701145172132, 0.10747316852211997), (0.8346999406814586, 0.10802785307169005), (0.8330476701259624, 0.10858253762126013), (0.8326302945613872, 0.10858253762126013), (0.8358460664749158, 0.11085571050643965), (0.8366512238979352, 0.11531961187720344), (0.8328767061233533, 0.12016870528459592), (0.8229709863662732, 0.12529461160302205), (0.8122601091861735, 0.13416234254837078), (0.7935759127140055, 0.1447293356060986), (0.7752789378166208, 0.15548960715532348), (0.7615616381168374, 0.1658646866679196), (0.755998933315278, 0.1759629532694821), (0.7504362285137185, 0.18183779120445295), (0.7504362285137185, 0.17849501073360483), (0.7524596214294442, 0.17276822328567548), (0.7594111502170572, 0.16887121200561564), (0.7675707578659067, 0.1621130242943768), (0.775975340604783, 0.15583644062280697), (0.7872796535491953, 0.1548050403594975), (0.8037312805652629, 0.15377364009618802), (0.8175923228263867, 0.14846604168415112), (0.8282218933105481, 0.14538996517658276), (0.8387007892131818, 0.14294354319572494), (0.8467154145240798, 0.1417755305767064), (0.8502525925636306, 0.14060751795768783), (0.8527223408222213, 0.14188592731952712), (0.8563470840454116, 0.14379399120807693), (0.8615800857543959, 0.14483292698860212), (0.8690926671028152, 0.14525521695613905), (0.8771650910377516, 0.14660708308219955), (0.8851597011089339, 0.14912696182727858), (0.8947109222412124, 0.15313372462987945), (0.9036694228649156, 0.15910157412290615), (0.9102629065513627, 0.16536770313978238), (0.9156266808509843, 0.17134837806224865), (0.919798147678377, 0.17690313905477567), (0.9212580084800738, 0.1826429963111882), (0.9216080307960526, 0.18863484710454986), (0.921367764472963, 0.193666654825211), (0.9211274981498734, 0.19805434048175857), (0.917825603485109, 0.19972632080316588), (0.911647933721544, 0.19972632080316588), (0.9042779564857499, 0.19608073383569763), (0.8960123598575607, 0.19073300510644958), (0.8869756281375899, 0.18317782133817717), (0.8797527074813857, 0.1775962442159657), (0.874518442153932, 0.1709833934903149), (0.8701543748378768, 0.16843055784702346), (0.8669261932373059, 0.16519182920455977), (0.864469146728517, 0.16176686435937926), (0.8632599174976363, 0.15612258315086408), (0.8629378080368056, 0.15150957554578826), (0.8632599174976363, 0.14450853317976042), (0.8642511248588576, 0.1398955255746846), (0.8658267617225659, 0.13767620921134993), (0.868283808231355, 0.13767620921134993), (0.87254012823105, 0.13767620921134993), (0.8764743387699141, 0.13817443102598234), (0.8805047988891616, 0.13867265284061475), (0.8869745016098036, 0.14066109806299254), (0.8925627946853654, 0.14264954328537033), (0.897378551959993, 0.14635287821292922), (0.9021943092346207, 0.1495579913258557), (0.9062447190284745, 0.1527631044387822), (0.9074594855308549, 0.15447983592748687), (0.9086742520332353, 0.15619656741619153), (0.9087665796279923, 0.15619840919971512), (0.9088589072227494, 0.1572606667876248), (0.9077364683151261, 0.1583229243755345), (0.9053257167339341, 0.15832292437553447), (0.9028012096881882, 0.15738347172737163), (0.8996804594993609, 0.15545822232961698), (0.8958366632461564, 0.15132161974906966), (0.8930567026138323, 0.14644830226898237), (0.8910883188247697, 0.14162421077489898), (0.8892336905002608, 0.13688341230154083), (0.8876561284065261, 0.13312841057777447), (0.8859997272491469, 0.12937639728188557), (0.8832614302635207, 0.12636109888553662), (0.8800341367721571, 0.12320375964045568), (0.8768068432807936, 0.12085204720497175), (0.8739944279193892, 0.11970409825444266), (0.8717737257480636, 0.11850033476948782), (0.8702553689479842, 0.11549045145511672), (0.8690866470336929, 0.11162556931376502), (0.8669539093971267, 0.10715543255209967), (0.8626558005809798, 0.1012172289192681), (0.8563404858112349, 0.09630317166447684), (0.8497622013092053, 0.09304203391075176), (0.8429137766361251, 0.09137475565075917), (0.8367311835289015, 0.08938234597444576), (0.8324250102043165, 0.08698136284947437), (0.8275551021099103, 0.08333937004208607), (0.8232696294784556, 0.07843779698014303), (0.816141289472581, 0.07375383898615878), (0.8074096858501445, 0.06888922154903453), (0.7980314135551463, 0.0635957833379511), (0.788269591331483, 0.059394821152091416), (0.7787167847156535, 0.05633147582411805), (0.7727050542831431, 0.0533126577734951), (0.7685947716236124, 0.05109213069081344), (0.7654201090335856, 0.049593684822321314), (0.7654201090335856, 0.048423389717936895), (0.7588512241840373, 0.047528258338570974), (0.7481334865093241, 0.04662543237209358), (0.735100746154786, 0.046057547256350896), (0.7203172862529763, 0.0457857936620716), (0.7055338263511667, 0.04559752494096793), (0.6973192512989053, 0.045325771346688644), (0.6932535290718086, 0.04521393999457396), (0.6896572172641762, 0.04472151510417498), (0.6830708265304573, 0.043934802338481314), (0.6713827371597297, 0.043125525861978896), (0.652024424076081, 0.04280867427587546), (0.6250746846199042, 0.04249182268977203), (0.5951711177825934, 0.04298424758017101), (0.5690616309642795, 0.04380030855536498), (0.5422888636589054, 0.044555448368192085), (0.5188423871994022, 0.04490164816379584), (0.5023706972599034, 0.04524784795939959), (0.4894297838211063, 0.04479690082371271), (0.47743558883667025, 0.044041761010885604), (0.46837769448757205, 0.0432866211980585), (0.46366373300552405, 0.0425314813852314), (0.4508841782808307, 0.042134670913219825), (0.43232969939708743, 0.042134670913219825), (0.4131147205829624, 0.042493000254035365), (0.3926404148340229, 0.04301279485225714), (0.3692256152629856, 0.043532589450478915), (0.35317058563232456, 0.04392333254218138), (0.3441591233015064, 0.044314075633883836), (0.33580816090107, 0.04470481872558629), (0.3315452039241795, 0.04505830407142676), (0.3314406812191014, 0.045287581905722976), (0.33265862166881605, 0.04510284736752547), (0.3344326257705692, 0.04491811282932795), (0.3362066298723224, 0.04473337829113043)]",22.8090019,23.7082193,0
-------,-------,-------,-------,-------,-------,-------
1,SÍ,4,"[(0.17661908417940184, 0.4812526881694798), (0.1741864755749707, 0.48961313366889997), (0.17078640908002898, 0.502586138248444), (0.16590745896101042, 0.5143521249294285), (0.16049751192331357, 0.5190731883049015), (0.155479715764523, 0.525789219141007), (0.15191983580589338, 0.5356868684291844), (0.14932741373777433, 0.540971958637238), (0.14773411750793503, 0.5414510965347294), (0.14742550104856536, 0.5438166975975041), (0.1471168845891957, 0.5441873311996465), (0.1471168845891957, 0.5441873311996465), (0.14663712680339858, 0.5469549596309666), (0.14634991884231613, 0.5534686565399174), (0.14526815265417142, 0.5580958902835851), (0.14418638646602674, 0.5638218581676487), (0.14310462027788207, 0.5684490919113163), (0.1425026118755345, 0.5707996249198918), (0.1421878114342694, 0.5712905526161198), (0.1425026118755345, 0.5717832624912267), (0.1425026118755345, 0.5708025217056278), (0.1425549149513249, 0.5709205150604253), (0.1421618670225148, 0.571644532680512), (0.14176881909370467, 0.5723685503005986), (0.14117913395166443, 0.5730907857418065), (0.14040909260511442, 0.5741877377033238), (0.14008190482854888, 0.5757952690124516), (0.13976959884166762, 0.576305848360062), (0.13970600664615676, 0.5785491287708286), (0.13952425122261092, 0.5807924091815952), (0.14034184962511106, 0.5830356895923618), (0.1406642913818364, 0.5850792050361637), (0.14163910448551223, 0.5898098468780522), (0.14236520379781767, 0.5928077876567845), (0.1428694009780888, 0.5981326878070836), (0.1428694009780888, 0.606285417079926), (0.14258370101451917, 0.615407127141953), (0.14207609891891523, 0.6218417108058935), (0.14185419678688094, 0.6282762944698339), (0.14185419678688094, 0.6323839187622078), (0.14207609891891523, 0.633663713932038)]",26.1959305,38.3387578,6
-------,-------,-------,-------,-------,-------,-------
SEGUNDO USUARIO,,,,,,
1,SÍ,4,"[(0.009791587186047872, 0.6867286968040707), (0.010793676627014342, 0.6505876203838763), (0.011928766463657748, 0.6238546496217279), (0.012863712535896358, 0.6097969579263331), (0.013839709393747842, 0.595136097697092), (0.014662553337514336, 0.5813770059394099), (0.01512155084354846, 0.5692017834305639), (0.015226744546000634, 0.559031873883248), (0.015331938248452812, 0.5463401902003351), (0.015373808071418488, 0.5342516750512691), (0.015415677894384163, 0.522098858513386), (0.0156157191631731, 0.511260413653981), (0.015786814786564084, 0.5037626811021528), (0.015786814786564088, 0.5007485766516785), (0.01563612834443063, 0.49773447220120426), (0.015377746131266504, 0.4972693032156227), (0.0150652024349518, 0.4972772773109647), (0.014677594421362364, 0.49664212426801646), (0.014461082031163915, 0.4972852514063069), (0.014269032357737393, 0.4972852514063069), (0.014104572503525734, 0.4966421242680165), (0.013836102686641389, 0.49664212426801646), (0.013671642832429729, 0.4972852514063069), (0.013587288930033876, 0.4996246909633756), (0.013587288930033876, 0.5021341145778109), (0.013510730976391754, 0.5083386165938892), (0.013185210911453827, 0.513899991471677), (0.012859690846515903, 0.515766287947822), (0.012454064829762171, 0.5152931448668984), (0.012048438813008436, 0.5133227138759816), (0.011883590034205326, 0.5015794542098537), (0.012393226013631742, 0.48569662809096925), (0.013385218996063406, 0.4735088803737278)]",58.1953642,66.8932356,6
-------,-------,-------,-------,-------,-------,-------
2,NO,5,"[(0.30285622330888623, 0.5912180531239054), (0.32954412429728996, 0.5780367725159204), (0.33529872816100464, 0.5614922106223752), (0.3389765477645227, 0.5486941189578658), (0.3401230830576545, 0.53411016764852), (0.3401230830576545, 0.5224311318245862), (0.34232192969531783, 0.5124531558940657), (0.34232192969531783, 0.5058384612491056), (0.3416850354261996, 0.5015188133630473), (0.3410481411570815, 0.5015188133630472), (0.3397297288429224, 0.504052601604269), (0.3362124698911001, 0.5065863898454911), (0.3348940575769411, 0.5067574584248203), (0.3342125395319003, 0.5069285270041497), (0.3330173264208146, 0.5045658073422569), (0.3330173264208146, 0.5075566701700973), (0.3336988444658554, 0.5146714865497509), (0.33391899809483777, 0.5281311086951261), (0.3336254566577754, 0.5457719726602798), (0.33219110297867177, 0.5650331727620799), (0.33024305423352335, 0.5814514481993556), (0.32761348744333413, 0.5974219521088733), (0.32699915024215664, 0.6152558372502972), (0.3260994241399315, 0.6289084805719429), (0.3253003401728389, 0.6385491826769073), (0.32605512137869974, 0.6385491826769073), (0.3278331942226666, 0.6330168242504708), (0.3280574018936802, 0.6204129176071106), (0.33130991852599123, 0.606760274285465), (0.33611630033125567, 0.5954992360438542), (0.33936881696356674, 0.5913682420819991), (0.34159804195777177, 0.5851113384186966), (0.34937101148817634, 0.5692465636455932), (0.36937955564189046, 0.4998052704979094), (0.40098278302301377, 0.38219633292906147), (0.4332436502853578, 0.2645873953602135), (0.46628960355988636, 0.15096054389519437), (0.49379181229821534, 0.04816764442116419), (0.5068292214190299, 0.0), (0.5082719473124351, 0.0), (0.5090570333246196, 0.0), (0.5090570333246196, 0.0), (0.5090570333246196, 0.0), (0.5082719473124351, 0.0), (0.5068292214190299, 0.0), (0.49357294497124793, 0.03772685899067834), (0.4658981065849332, 0.1154903640527249), (0.4316127790120162, 0.19677458264493858), (0.39414168009918443, 0.28340217983963245), (0.35657567295845105, 0.3810125031054054), (0.33082321637209444, 0.4482488015168499), (0.3194893217242705, 0.47650867869261804), (0.3134760949053426, 0.50336662078369), (0.30900343416250625, 0.5265660746355938), (0.3052833215287921, 0.5387828024164184), (0.3039935001710859, 0.5436466960608932), (0.3039935001710859, 0.5474503648696761), (0.3060358696379144, 0.5491352552329881), (0.31132750970191303, 0.5491352552329881), (0.31610872492923675, 0.5491352552329881), (0.3189907393933469, 0.5468927002522582), (0.32058293249975084, 0.5446501452715282), (0.3214225774970325, 0.5424075902907981), (0.3206242638519897, 0.5401650353100683), (0.31956316125838014, 0.5380462568645973), (0.3146838138058478, 0.5420693929694589), (0.30559348444777285, 0.5491253958476496), (0.2965031550896978, 0.5561813987258402), (0.2862939717186507, 0.5632374016040311), (0.2753293250394783, 0.5701696279469628), (0.26597790687906697, 0.5660669000462117), (0.26083747062419826, 0.552986226074043), (0.25569703436932956, 0.5399055521018743), (0.25249443144859535, 0.5268248781297056), (0.25082050562122793, 0.5137442041575367), (0.25082050562122793, 0.5059537618961765), (0.25082050562122793, 0.5041083989329052)]",43.4577402,60.3798087,1
-------,-------,-------,-------,-------,-------,-------
3,BIEN,10,"[(0.5409266182882377, 0.16275274970472386), (0.5446563840339697, 0.1712666949201413), (0.5468260321003628, 0.18063473284979065), (0.5506394756199635, 0.19337475290400313), (0.5557593815059743, 0.2085508258940795), (0.5602319083338114, 0.22311411403796838), (0.5638855795477822, 0.23516530163618565), (0.5688488401712031, 0.2451815364557286), (0.5728337358735734, 0.25262115062425206), (0.5748087558151804, 0.25621954558672805), (0.5774992692591197, 0.25900702863637937), (0.5801897827030589, 0.26434268676497324), (0.5815707067375481, 0.26933800048166223), (0.5815707067375481, 0.2769432222806182), (0.5808117493285689, 0.28454844407957425), (0.5793372984172576, 0.2957520318417077), (0.5766467849733182, 0.30545716094976055), (0.5732871502859183, 0.3151622900578134), (0.570345640763244, 0.3230736157807127), (0.567930537959862, 0.33098494150361196), (0.5650507401724324, 0.3383692718419245), (0.5633870049176306, 0.3457943653229739), (0.5623923909062895, 0.3532194588040234), (0.5616951452325548, 0.3582454160012885), (0.561230450248507, 0.3582454160012885), (0.561230450248507, 0.3602000026199629), (0.561230450248507, 0.3663701473756201), (0.5618740243271714, 0.37622711184329455), (0.5625175984058357, 0.39024121690971647), (0.565075388980975, 0.4073015992392704), (0.5702107606330802, 0.4193360243715592), (0.5753461322851854, 0.42520030474819065), (0.5798379298586263, 0.42737776541280514), (0.5817521463551011, 0.4170504800584004), (0.5833148618310673, 0.3992541471892578), (0.5822999962300678, 0.3814578143201152), (0.5812851306290681, 0.3583191167457735), (0.5802998634902824, 0.33176275421354734), (0.5818921774284627, 0.3135539971015929), (0.5818028255598546, 0.30479396743850923), (0.581375317728976, 0.2960339377754256), (0.5809478098980974, 0.3015535834008094), (0.579781177168204, 0.3104908939840777), (0.5786145444383108, 0.31114104983322816), (0.5754058428399279, 0.311137581660092), (0.5693320614884559, 0.30806492766188043), (0.5632582801369839, 0.29232975958057206), (0.5557725660043241, 0.27389204002691)]",254.7426293,318.1489158,31
-------,-------,-------,-------,-------,-------,-------
4,MAL,11,"[(0.9610011244628259, 0.1687358291070262), (0.9643327714407208, 0.1779553918478349), (0.9677922018852531, 0.18565044340296993), (0.9715084441672441, 0.1897798912262353), (0.9759026856953492, 0.1960787297667707), (0.9791776028118603, 0.19843651465382733), (0.982481691545918, 0.1990022448782252), (0.9847980680244367, 0.1975448566817877), (0.9857244318959506, 0.1960377623281183), (0.9859727965213508, 0.19417716555759543), (0.9866169695895156, 0.196085429603634), (0.9874485247634848, 0.2029641123074109), (0.9882905139187208, 0.212885773002755), (0.9891731545452455, 0.22333263603211595), (0.9900784700744938, 0.23586474330693355), (0.9906607823017956, 0.25228424914330133), (0.9908915341475353, 0.26552539098458966), (0.99113626706049, 0.27964162264761916), (0.9913430278338533, 0.28931458416332334), (0.9915271137044931, 0.3007135646645476), (0.9916470179626199, 0.3063686374638461), (0.9916827358711042, 0.3164561882539476), (0.9917769981963829, 0.3226256712307407), (0.9919606702092405, 0.3337577374206965), (0.9921806495370322, 0.34013777092635467), (0.9923920053365188, 0.34770455472925743), (0.9926571501172597, 0.3530778290680168), (0.9929091119346763, 0.3584511034067762), (0.9931224834903054, 0.3651956534162237), (0.9933198708735308, 0.37106508457857545), (0.9935661017169657, 0.37634852465927854), (0.9937585435791462, 0.3825120520693431), (0.9938812089393754, 0.39087540274168225), (0.9939503755421153, 0.3968229623434791), (0.9939992190023247, 0.4066472088896795), (0.9940607535492969, 0.4196105238902521), (0.9941538926149869, 0.43062037920762763), (0.9942976082209103, 0.43826481508990467), (0.9944509438671482, 0.4470748471450056), (0.9946042795133859, 0.45200819225570293), (0.9946968987455896, 0.4561394095678688), (0.9947144555715306, 0.4591050307072108), (0.9946814358572382, 0.4602706268800348), (0.9946387961026316, 0.4591050307072108), (0.9945848555511205, 0.4579394345343869), (0.9945413976635755, 0.453808217222221), (0.9945413976635757, 0.4490452514486236), (0.9945300968666713, 0.44660865080055323), (0.9945020573767639, 0.4448953398966483), (0.994485318683761, 0.4408532252967701), (0.9944091567235629, 0.43322426122073765), (0.9942226191772632, 0.4262270456061367), (0.9940473824278678, 0.418102819503882)]",8.9630348,37.2854562,0
4,YO,8,"[(0.008234779933357621, 0.3269126935670942), (0.007732728445880123, 0.3434935347671758), (0.007180671470285865, 0.3500770769137978), (0.006664377618845206, 0.3605222427214962), (0.0062591952040837034, 0.3605222427214962), (0.006058652820389589, 0.35691586161478417), (0.0059658735626548776, 0.3533094805080721), (0.0059658735626548776, 0.3506240980791775), (0.006008079621137854, 0.34676247441810104), (0.006143064937355542, 0.34670956293344035), (0.00627805025357323, 0.34375164801555746), (0.00644688420198844, 0.33792709807947885), (0.006681562269959171, 0.3304289080911168), (0.006915953285850808, 0.3167739642299689), (0.007057565044007732, 0.30638294187094967), (0.007232635816326667, 0.29795187728757433), (0.00734362759141967, 0.2902813715888849), (0.007483902211219881, 0.28425975976417583), (0.007687607050970928, 0.28109748989573696), (0.007959035872125056, 0.2735587301435992), (0.008259978603290027, 0.2660478568923481), (0.008565011103497592, 0.2594910153798211), (0.008795173630245656, 0.25471333218986025), (0.008989587983429343, 0.24787378593641668), (0.009116278355209948, 0.2368146400802443), (0.00950848636412973, 0.22275382993486365), (0.01024248794720518, 0.20984506418426863), (0.014792886773835468, 0.19786726871830518), (0.052530220952011784, 0.19119207477700137), (0.11972979569984257, 0.18994714388220532), (0.19110159289076112, 0.19262103643330913), (0.28508669144563176, 0.19529492898441297), (0.39501769335457526, 0.19796882153551681), (0.47354348980556116, 0.19801400511306477), (0.5236161117249243, 0.19479375505705365), (0.5691880206398874, 0.17803936486847272), (0.5917890562063247, 0.15546147629895576), (0.5946075341843313, 0.1328835877294388), (0.5956166002223628, 0.11030569915992186)]",37.0527672,37.2854562,0
4,MAL,11,"[(0.9582506018487983, 0.4194435357729727), (0.9711998199250053, 0.3872249862682907), (0.9794852181985159, 0.36240688830910656), (0.9821325014507718, 0.3487415339336678), (0.9832967182151215, 0.34440238060378653), (0.985715469868772, 0.32543612970264524), (0.9868073567706952, 0.31244954978537304), (0.9872769900766523, 0.2989185494614629), (0.9873814283196054, 0.28871000704312444), (0.9874011775789704, 0.2779399970967091), (0.9874209268383354, 0.27236640971496084), (0.9874087511849993, 0.27013935239490106), (0.9873965755316633, 0.2695778848668242), (0.9873843998783272, 0.2695778848668242), (0.9873687847822114, 0.27013935239490106), (0.9873531696860954, 0.27024382635593647), (0.987391191700025, 0.2685882876727209), (0.9874292137139543, 0.26682827502847006), (0.9875869759460787, 0.2645067948561423), (0.9877101556070537, 0.2622759029304689), (0.987961187662296, 0.2628373704585457), (0.9881954428034515, 0.26515885063087347), (0.9884296979446068, 0.27059495247525345), (0.9887128542475706, 0.2760310543196335), (0.9891957427358815, 0.2860029695278744), (0.9895507788299248, 0.2974440963184454), (0.989884569824126, 0.3051851196010128), (0.9902183608183271, 0.3098115212115281), (0.9903835104325246, 0.31813802633004684), (0.9903835104325246, 0.31813802633004684), (0.9904112835630784, 0.31167714395040785), (0.9904390566936317, 0.3089163650787724), (0.9904668298241855, 0.3031952662327134), (0.9905450299180185, 0.2967343838530744), (0.9906050980392618, 0.2966104886468305), (0.9906373930299512, 0.30294747582022563), (0.9906696880206409, 0.3055843594856172), (0.9907616216971373, 0.31118156312543227), (0.9908031284103543, 0.31381844679082394), (0.9908031284103543, 0.31875259693365554), (0.9909201392691116, 0.3199866435684837), (0.9911743597039469, 0.3249207937113153), (0.9911948987099233, 0.3245483492495188), (0.9912154377158997, 0.3228683603481211), (0.9912956154076829, 0.31625422130389164), (0.9912587822407085, 0.3096400822596622)]",8.9410327,37.2854562,0
-------,-------,-------,-------,-------,-------,-------
